game_id,team,opponent,off_epa,off_plays,off_epa_per_play,def_epa,def_plays,def_epa_per_play,season
2003_07_NYJ_HOU,HOU,NYJ,-0.027203321,61,-0.00044595608945752755,-0.19717723,59,-0.0033419869713864083,2003
2003_07_NYJ_HOU,NYJ,HOU,-0.19717723,59,-0.0033419869713864083,-0.027203321,61,-0.00044595608945752755,2003
2003_07_PHI_NYG,NYG,PHI,-9.250325,80,-0.11562906503677368,-10.756013,48,-0.22408360242843628,2003
2003_07_PHI_NYG,PHI,NYG,-10.756013,48,-0.22408360242843628,-9.250325,80,-0.11562906503677368,2003
2003_07_SD_CLE,CLE,LAC,-24.86086,68,-0.3656008944791906,-6.5840683,56,-0.11757264818464007,2003
2003_07_SD_CLE,LAC,CLE,-6.5840683,56,-0.11757264818464007,-24.86086,68,-0.3656008944791906,2003
2003_07_TB_SF,SF,TB,5.294436,70,0.07563479968479701,-13.624888,57,-0.23903313017728037,2003
2003_07_TB_SF,TB,SF,-13.624888,57,-0.23903313017728037,5.294436,70,0.07563479968479701,2003
2003_07_TEN_CAR,CAR,TEN,-19.099686,70,-0.2728526524135045,2.3642979,64,0.03694215416908264,2003
2003_07_TEN_CAR,TEN,CAR,2.3642979,64,0.03694215416908264,-19.099686,70,-0.2728526524135045,2003
2003_07_WAS_BUF,BUF,WAS,8.285888,64,0.12946699559688568,-12.608668,53,-0.23789940240248195,2003
2003_07_WAS_BUF,WAS,BUF,-12.608668,53,-0.23789940240248195,8.285888,64,0.12946699559688568,2003
2003_08_BUF_KC,BUF,KC,-23.676712,67,-0.3533837617333256,10.439479,61,0.17113899793781218,2003
2003_08_BUF_KC,KC,BUF,10.439479,61,0.17113899793781218,-23.676712,67,-0.3533837617333256,2003
2003_08_CAR_NO,CAR,NO,6.302618,67,0.09406892577214028,-10.806562,66,-0.1637357942985766,2003
2003_08_CAR_NO,NO,CAR,-10.806562,66,-0.1637357942985766,6.302618,67,0.09406892577214028,2003
2003_08_CLE_NE,CLE,NE,-7.1227493,59,-0.12072456489175053,-2.8216403,62,-0.04551032666237124,2003
2003_08_CLE_NE,NE,CLE,-2.8216403,62,-0.04551032666237124,-7.1227493,59,-0.12072456489175053,2003
2003_08_DAL_TB,DAL,TB,-20.89368,51,-0.4096800112256817,-9.3188505,63,-0.1479182621789357,2003
2003_08_DAL_TB,TB,DAL,-9.3188505,63,-0.1479182621789357,-20.89368,51,-0.4096800112256817,2003
2003_08_DEN_BAL,BAL,DEN,-2.2290368,66,-0.03377328496990782,-23.70543,60,-0.39509048461914065,2003
2003_08_DEN_BAL,DEN,BAL,-23.70543,60,-0.39509048461914065,-2.2290368,66,-0.03377328496990782,2003
2003_08_DET_CHI,CHI,DET,0.0027701259,57,4.8598699402390865e-05,-11.414522,66,-0.17294730562152286,2003
2003_08_DET_CHI,DET,CHI,-11.414522,66,-0.17294730562152286,0.0027701259,57,4.8598699402390865e-05,2003
2003_08_HOU_IND,HOU,IND,5.1556854,55,0.09373973499644886,13.982399,57,0.24530524538274398,2003
2003_08_HOU_IND,IND,HOU,13.982399,57,0.24530524538274398,5.1556854,55,0.09373973499644886,2003
2003_08_MIA_SD,LAC,MIA,-20.10072,67,-0.30001073808812384,0.93108034,55,0.016928733478892934,2003
2003_08_MIA_SD,MIA,LAC,0.93108034,55,0.016928733478892934,-20.10072,67,-0.30001073808812384,2003
2003_08_NYG_MIN,MIN,NYG,-2.4612303,63,-0.03906714727008154,10.182207,69,0.14756821894991226,2003
2003_08_NYG_MIN,NYG,MIN,10.182207,69,0.14756821894991226,-2.4612303,63,-0.03906714727008154,2003
2003_08_NYJ_PHI,NYJ,PHI,5.3312383,59,0.09035997067467641,2.6623588,60,0.04437264601389567,2003
2003_08_NYJ_PHI,PHI,NYJ,2.6623588,60,0.04437264601389567,5.3312383,59,0.09035997067467641,2003
2003_08_SEA_CIN,CIN,SEA,12.337036,66,0.18692478989109848,9.92865,69,0.14389347684556159,2003
2003_08_SEA_CIN,SEA,CIN,9.92865,69,0.14389347684556159,12.337036,66,0.18692478989109848,2003
2003_08_SF_ARI,ARI,SF,-7.0587735,70,-0.10083962168012346,-0.79955256,58,-0.013785388962975863,2003
2003_08_SF_ARI,SF,ARI,-0.79955256,58,-0.013785388962975863,-7.0587735,70,-0.10083962168012346,2003
2003_08_STL_PIT,LA,PIT,13.461599,75,0.1794879913330078,-17.443335,48,-0.36340280373891193,2003
2003_08_STL_PIT,PIT,LA,-17.443335,48,-0.36340280373891193,13.461599,75,0.1794879913330078,2003
